core_pct,total_return_jpy_pct,max_drawdown_pct,sharpe,bh_return_jpy_pct,verdict
0,53.15824704154696,6.801428772651756,0.31915155504975234,316.26338228229207,REJECT
20,90.01085239506253,10.776681924785334,0.6726623432547307,316.26338228229207,REJECT
30,116.53231043992665,14.073182772204909,0.729540391734983,316.26338228229207,REJECT
40,152.95878148616472,16.31861886967246,0.7456096216210655,316.26338228229207,REJECT
50,160.3418792966616,18.314729873121262,0.7163522437375737,316.26338228229207,REJECT
60,212.4425763400594,22.496767781209037,0.752266238970849,316.26338228229207,REJECT
70,246.8396297425425,26.099198159727976,0.7421734291521696,316.26338228229207,REJECT
80,279.49781868260027,28.21542222621417,0.7491888405956997,316.26338228229207,REJECT
90,308.12276301328217,28.258981258042176,0.7631709495163914,316.26338228229207,REJECT
